Unnamed: 0,Performances,SMILES,Length,ElementTypes
2870,2.730269,[Zn].n1ccc(cc1)SSc1ccncc1,25,4.0
2871,2.673861,[Zn].n1ccc(cc1)SSc1ccncc1,25,4.0
2872,3.048852,[Zn].n1ccc(cc1)SSc1ccncc1,25,4.0
2873,2.494765,[Zn].n1ccc(cc1)Nc1ccncc1,24,3.0
2874,2.624287,[Zn].n1ccc(cc1)CN1CCN(CC1)Cc1ccncc1,35,3.0
2875,2.813486,[Zn].n1ccc(cc1)CCc1ccncc1,25,3.0
2876,2.20271,[Zn].n1ccc(cc1)CCc1ccncc1,25,3.0
2877,2.713711,[Zn].n1ccc(cc1)CCc1ccncc1,25,3.0
2878,2.709171,[Zn].n1ccc(cc1)CCc1ccncc1,25,3.0
2879,2.130521,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2880,1.652918,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2881,1.891224,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2882,2.442052,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2883,2.629978,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2884,2.470775,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2885,2.180906,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2886,1.817543,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2887,1.888254,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2888,2.010183,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2889,2.164384,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2890,1.775864,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2891,1.951225,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2892,1.973403,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2893,1.25328,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2894,2.318205,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2895,2.023233,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2896,1.562614,[Zn].n1ccc(cc1)c1ccncc1,23,3.0
2897,2.704768,[Zn].n1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1ccncc1,43,3.0
2898,2.967548,[Zn].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,49,3.0
2899,1.609087,[Zn].n1ccc(cc1)C=Nc1cccc2c1cccc2N=Cc1ccncc1,43,3.0
2900,1.444886,[Zn].n1ccc(cc1)C=Cc1ccncc1,26,3.0
2901,2.032635,[Zn].n1ccc(cc1)C=Cc1ccncc1,26,3.0
2902,1.849119,[Zn].n1ccc(cc1)C=Cc1ccncc1,26,3.0
2903,1.272878,[Zn].n1ccc(cc1)C=Cc1ccncc1,26,3.0
2904,1.95673,[Zn].n1ccc(cc1)C=Cc1ccncc1,26,3.0
2905,2.46704,[Zn].n1ccc(cc1)C=Cc1ccncc1,26,3.0
2906,2.48477,[Zn].n1ccc(cc1)C(C(c1ccncc1)Cc1ccncc1)Cc1ccncc1,47,3.0
2907,2.062404,[Zn].n1ccc(cc1)C#Cc1ccc(o1)C#Cc1ccncc1,38,4.0
2908,1.445172,[Zn].n1ccc(cc1)[N][N]c1ccncc1,29,3.0
2909,3.639677,[Zn].c1ncn(c1)Cn1cncc1,22,3.0
2910,2.058129,[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,33,3.0
2911,2.882958,[Zn].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,41,3.0
2912,2.431421,[Zn].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,40,3.0
2913,1.533517,[Zn].c1ncc2c(c1)nc(cc2)c1ccc2c(n1)ccnc2,39,3.0
2914,2.947848,[Zn].c1cnc(nc1)C1=NN=N[N]1,26,3.0
2915,2.087453,[Zn].c1cnc(cn1)n1cncn1,22,3.0
2916,2.320275,[Zn].c1cnc(cn1)C1=NN=C([N]1)c1ccc(cc1)c1ccncc1,46,3.0
2917,2.138057,[Zn].c1ccncn1,13,3.0
2918,2.121102,[Zn].c1ccncn1,13,3.0
2919,2.523793,[Zn].c1ccc2c(c1)N=C([N]2)C1=Nc2c([N]1)cccc2.c1ccc2c(c1)N=C([N]2)c1nc2c([nH]1)cccc2,82,3.0
2920,2.614263,[Zn].c1ccc2c(c1)n(nn2)Cn1cncc1,30,3.0
2921,2.383119,[Zn].c1ccc2c(c1)n(CCCn1nnc3c1cccc3)nn2,38,3.0
2922,2.467967,[Zn].c1ccc2c(c1)n(CCCCn1nnc3c1cccc3)nn2,39,3.0
2923,3.049279,[Zn].c1ccc2c(c1)n(CCCCn1cnc3c1cccc3)cn2,39,3.0
2924,1.818554,[Zn].c1ccc2c(c1)c(c1ccncc1)c1c(c2c2ccncc2)cccc1,47,3.0
2925,2.512687,[Zn].c1ccc(nc1)c1nc(C2=NN=N[N]2)c(nc1c1ccccn1)C1=NN=N[N]1,57,3.0
2926,2.526082,[Zn].c1ccc(nc1)c1nc(C2=NN=N[N]2)c(nc1c1ccccn1)C1=NN=N[N]1,57,3.0
2927,2.167796,[Zn].c1ccc(nc1)c1nc(C2=NN=N[N]2)c(nc1c1ccccn1)C1=NN=N[N]1,57,3.0
2928,2.613642,[Zn].c1ccc(cn1)n1c(nnc1c1cccnc1)c1ccncc1,40,3.0
2929,1.0826,[Zn].c1ccc(cn1)C1=N[N]C(=N[N]1)c1cccnc1.c1ccc(cn1)c1nnc(nn1)c1cccnc1,68,3.0
2930,1.531637,[Zn].c1ccc(cn1)[CH][N][N][CH]c1cccnc1,37,3.0
2931,1.582736,[Zn].c1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccccc1)C=C3)[N]2,100,3.0
2932,1.495064,[Zn].c1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccccc1)C=C3)[N]2,100,3.0
2933,2.734213,[Zn].c1cc(nc(c1)n1cncc1)n1cncc1,31,3.0
2934,2.408287,[Zn].c1cc(cc(c1)c1[nH]cnc1)c1[nH]cnc1,37,3.0
2935,3.325479,[Zn].[Zn]OP(=O)(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O],50,4.0
2936,5.276341,[Zn].[nH]1cnnc1,15,3.0
2937,2.043041,[Sn].n1ccncc1,13,3.0
2938,2.113675,[Sn].n1ccc(cc1)c1ccncc1,23,3.0
2939,2.445761,[Sn].n1ccc(cc1)c1ccncc1,23,3.0
2940,2.51166,[Sn].n1ccc(cc1)c1ccncc1,23,3.0
2941,2.73372,[Sn].c1ccc(cn1)COc1ccc(cc1)OCc1cccnc1,37,4.0
2942,3.626397,[Sn].[Sn]OP(=O)(CNC(c1ccccc1)C)[O],34,5.0
2943,3.662049,[Sn].[Sn]OP(=O)(CNC(c1ccccc1)C)[O],34,5.0
2944,1.951704,[Se].[Sn].[Zn],14,3.0
2945,3.698781,[S]CC(C(=O)N1CCCC1C(=O)[O-])C.[Sn],34,5.0
2946,3.412754,[S]C(=S)N(Cc1ccccc1)CCC(=O)[O-].[Sn],36,5.0
2947,1.967516,[S]C(=S)[C]1C=NC=N1.[Sn],24,4.0
2948,1.40584,[S]12[Cu]345[Cu]671[W]1823[S]4[Cu]561[S]78.[S]C#N,49,5.0
2949,0.177174,[Ru][Ru].c1ccc2c(c1)nc1c(n2)cccc1,33,3.0
2950,0.353714,[Ru][Ru].c1ccc2c(c1)nc1c(n2)cccc1,33,3.0
2951,0.001607,[Rh][Rh].n1ccncc1,17,3.0
2952,1.502413,[Rh][Rh].n1ccncc1,17,3.0
2953,1.545616,[Rh][Rh].n1ccncc1,17,3.0
2954,1.494704,[Rh][Rh].n1ccncc1,17,3.0
2955,0.217406,[Rh][Rh].n1ccncc1,17,3.0
2956,1.496746,[Rh][Rh].n1ccncc1,17,3.0
2957,1.165652,[Rh][Rh].c1cnc2c(c1)nccc2,25,3.0
2958,0.544529,[Rh][Rh].c1ccc2c(c1)nc1c(n2)cccc1,33,3.0
2959,0.923616,[Rh][Rh].c1ccc2c(c1)nc1c(n2)cccc1,33,3.0
2960,1.802376,[Rh][Rh].c1ccc(cc1)[Si](c1ccncc1)(c1ccncc1)c1ccccc1,51,4.0
2961,2.40099,[Pt].[S]c1ccccc1,16,3.0
2962,1.871568,[Pd].[S]c1ccccc1,16,3.0
2963,2.916462,[OH].[Zn].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,53,4.0
2964,2.931811,[OH].[Zn],9,2.0
2965,4.017465,[OH].[Sn],9,2.0
2966,4.123345,[OH].[Sn],9,2.0
2967,4.367941,[OH].[O]P(=O)(CS(=O)(=O)C)[O].[Zn],34,5.0
2968,3.438414,[OH].[O].[O]S(CCCCS([O])([O])[O])([O])[O].[Sb],46,4.0
2969,6.27072,[O]S(CCS([O])([O])[O])([O])[O].[Sr],35,4.0
2970,3.785995,[O]S(c1ccc(cc1)S([O])([O])[O])([O])[O].[Zn],43,4.0
2971,4.595211,[O]S(C1CCC(CC1)S([O])([O])[O])([O])[O].[Zn],43,4.0
2972,2.287591,[O]S(=O)(=O)[O].[Zn].n1ccc(cc1)C=Cc1ccncc1,42,5.0
2973,1.715316,[O]S(=O)(=O)[O].[Zn].c1cnc(nc1)c1ncccn1,39,5.0
2974,3.276644,[O]S(=O)(=O)[O].[Zn].c1ccc2c(c1)n(cn2)Cn1cnc2c1cccc2,52,5.0
2975,4.189288,[O]S(=O)(=O)[O].[Zn].c1cc(cc(c1)Cn1cncc1)Cn1cncc1,49,5.0
2976,3.925999,[O]S(=O)(=O)[O].[Zn],20,3.0
2977,1.648947,[O]S(=O)(=O)[O].[Zn],20,3.0
2978,2.6226,[O]P(=O)[O].[Zn].n1ccc(cc1)c1ccncc1,35,5.0
2979,4.260754,[O]P(=O)[O].[Zn].c1ncn(c1)CC(Cn1cncc1)(Cn1cncc1)Cn1cncc1,56,5.0
2980,2.794458,[O]P(=O)[O].[Zn].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,52,5.0
2981,2.717914,[O]P(=O)[O].[Zn],16,3.0
2982,2.358251,[O]P(=O)[O].[Zn],16,3.0
2983,3.992354,[O]P(=O)[O].[Zn],16,3.0
2984,3.429868,[O]P(=O)[O].[Zn],16,3.0
2985,3.273738,[O]P(=O)[O].[Zn],16,3.0
2986,4.706719,[O]P(=O)[O].[Zn],16,3.0
2987,4.473028,[O]P(=O)[O].[Zn],16,3.0
2988,2.493291,[O]P(=O)(Oc1ccccc1)Oc1ccccc1.[Zn].n1ccc(cc1)c1ccncc1,52,5.0
2989,5.32659,[O]P(=O)(O)[O].[Zn],19,3.0
2990,4.559837,[O]P(=O)(O)[O].[O]P(=O)([O])O.[Zn],34,3.0
2991,0.819389,[O]P(=O)(O)[O].[O]P(=O)([O])O.[O][V]O[V](O[V](O[V][O])[O])[O],61,3.0
2992,0.625504,[O]P(=O)(O)[O].[O][V],21,3.0
2993,3.530801,[O]P(=O)(Nc1ccncc1)Nc1ccncc1.[Zn],33,5.0
2994,3.466065,[O]P(=O)(CP(=O)([O])[O])[O].[Sb]O[Sb],37,4.0
2995,1.996194,[O]P(=O)(CN(CP(=O)([O])[O])CP(=O)([O])[O])[O].[Zn].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,86,5.0
2996,3.675646,[O]P(=O)(CCP(=O)([O])[O])[O].[Sn],33,4.0
2997,5.241514,[O]P(=O)(CCCP(=O)(O)[O])O.[Zn],30,4.0
2998,4.459701,[O]P(=O)(CCCP(=O)([O])[O])[O].[Zn],34,4.0
2999,5.757602,[O]P(=O)(CCCCP(=O)(O)[O])O.[Zn],31,4.0
3000,5.184588,[O]P(=O)(CCCCP(=O)(O)[O])O.[Zn],31,4.0
3001,2.851619,[O]P(=O)(Cc1cccc2c1cccc2)[O].[Zn],33,4.0
3002,2.250757,[O]P(=O)(Cc1cccc(c1)CP(=O)(O)[O])O.[Zn],39,4.0
3003,3.971205,[O]P(=O)(Cc1ccc(cc1)CP(=O)([O])[O])[O].[Zn],43,4.0
3004,2.512528,[O]P(=O)(Cc1cc(cc(c1)CP(=O)(O)[O])CP(=O)(O)O)O.[Zn],51,4.0
3005,2.826236,[O]P(=O)(c1cccnc1)[O].[Sn],26,5.0
3006,4.154138,[O]P(=O)(c1ccccc1)CP(=O)(c1ccccc1)[O].[Zn],42,4.0
3007,3.760856,[O]P(=O)(c1ccccc1)c1ccccc1.[Sn],31,4.0
3008,3.892088,[O]P(=O)(c1ccccc1)c1ccccc1.[Pb],31,4.0
3009,0.884509,[O]P(=O)(c1ccc(cc1)P(=O)([O])[O])[O].[O][V](O[Cu])F,51,6.0
3010,3.196128,[O]P(=O)(c1ccc(cc1)c1cnc[nH]1)[O].[Zn],38,5.0
3011,3.202919,[O]P(=O)([O])[O].[O]P(=O)[O].[Zn],33,3.0
3012,2.748797,[O]P(=O)([O])[O].[O][V]O[Zn],28,4.0
3013,2.962379,[O]OCC1=Nc2c([N]1)cc(cc2)C(=O)[O-].[Zn],39,4.0
3014,2.279111,[O]OC(=O)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1C(=O)O)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,89,4.0
3015,1.267925,[O]NC(=O)c1ccccc1O.[O][U][O],28,4.0
3016,2.573069,[O]n1nnc2c1cccc2.[Zn],21,4.0
3017,1.307535,[O]N=C1C(=N[C](N(C1=O)C)NC(C(=O)[O-])C(C)C)N.[O][N]c1c(N)nc(n(c1=O)C)NC(C(=O)[O-])C(C)C.[Zn],92,4.0
3018,1.956526,[O]N(N(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].c1ccc(c(c1)Cn1cncc1)Cn1cncc1,106,4.0
3019,0.750432,[O]N(=O)=O.[Ru][Ru],19,3.0
3020,4.310907,[O]CCN(CCO)CC[O].[O]P(=O)[O].[Zn],33,5.0
3021,0.197741,[O]Cc1cc(C)cc(c1[O])C=O.[O][V],30,3.0
3022,3.68737,[O]CC(CO)[O].[Zn],17,3.0
3023,1.456165,[O]c1ccccc1C1=NN=N[N]1.[Zn],27,4.0
3024,2.130006,[O]c1ccccc1C=Nc1ccccc1C(=O)[O-].[Zn],36,4.0
3025,2.347289,[O]c1ccccc1C=NC(c1ccccn1)C.[Zn],31,4.0
3026,1.338898,[O]c1cccc2c1nc(C=Cc1ccncc1)cc2.[Zn],35,4.0
3027,1.797152,[O]c1cccc(c1)[O].[Ti],21,3.0
3028,1.252366,[O]c1ccc(cc1)[O].[Ti],21,3.0
3029,1.791922,[O]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Sm],38,3.0
3030,1.77086,[O]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Pr],38,3.0
3031,2.358327,[O]c1c(cccc1c1ccccc1)c1ccccc1.[Rb],34,3.0
3032,2.563768,[O]c1c([O])cccc1[O].[Sb],24,3.0
3033,2.399927,[O-]C=O.[Zn].n1ccc(cc1)c1ccncc1,31,4.0
3034,4.091616,[O-]C=O.[Zn],12,3.0
3035,4.505496,[O-]C=O.[Zn],12,3.0
3036,4.486706,[O-]C=O.[Zn],12,3.0
3037,2.41955,[O]C(c1ccccc1)C(=O)[O-].[Zn].n1ccc(cc1)C1=N[N]N=N1,50,4.0
3038,4.01394,[O-]C(=O)CSCC(=O)[O-].[Sr],26,4.0
3039,3.929451,[O-]C(=O)CSCC(=O)[O-].[Sn],26,4.0
3040,2.763776,[O-]C(=O)CSc1nnc(s1)SCC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1,57,5.0
3041,1.955506,[O-]C(=O)CSc1nnc(s1)SCC(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,55,5.0
3042,3.044608,[O-]C(=O)CSc1nnc(s1)N.[Zn],26,5.0
3043,2.820437,[O-]C(=O)CSc1ccncc1.[Zn],24,5.0
3044,3.012765,[O-]C(=O)CSc1ccncc1.[Zn],24,5.0
3045,4.106439,[O-]C(=O)CS([O])([O])[O].[Pb],29,4.0
3046,2.389592,[O-]C(=O)CP(=O)([O])[O].[Zn].n1ccc(cc1)c1ccncc1,47,5.0
3047,4.603273,[O-]C(=O)COCC(=O)[O-].[Zn],26,3.0
3048,1.903086,[O-]C(=O)COc1cccc(c1)OCC(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,56,4.0
3049,1.768732,[O-]C(=O)COc1cccc(c1)C=CC(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,61,4.0
3050,3.334196,[O-]C(=O)COc1cccc(c1)C(=O)[O-].[Zn],35,3.0
3051,1.616983,[O-]C(=O)COc1ccc2c(c1c1c(OCC(=O)[O-])ccc3c1cccc3)cccc2.[Zn].n1ccc(cc1)c1ccncc1,78,4.0
3052,3.57171,[O-]C(=O)COc1ccc(cc1Cl)Cl.[Zn],30,4.0
3053,3.826975,[O-]C(=O)COc1ccc(cc1Cl)Cl.[Sn],30,4.0
3054,3.600014,[O-]C(=O)COc1ccc(cc1)F.[Rb],27,4.0
3055,2.272726,[O-]C(=O)COc1ccc(cc1)C(=O)[O-].[Pr],35,3.0
3056,1.675389,[O-]C(=O)COc1cc(OCC(=O)[O-])cc(c1)I.[Zn].n1ccc(cc1)C=Cc1ccncc1,62,5.0
3057,2.911353,[O-]C(=O)COc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[Zn],51,3.0
3058,2.387417,[O-]C(=O)COc1c(Sc2ccccc2)c(Sc2ccccc2)c(c2c1cccc2)OCC(=O)[O-].[Zn][Zn],69,4.0
3059,4.742915,[O-]C(=O)COC.[Sn],17,3.0
3060,3.292002,[O-]C(=O)CO.[O-]C(=O)c1cncc(c1)C(=O)[O-].[Tb],45,4.0
3061,3.899406,[O-]C(=O)CNCC(=O)[O-].[Zn].c1ncn(c1)Cn1cncc1,44,4.0
3062,2.246198,[O-]C(=O)CNCC(=O)[O-].[O][U][O],31,4.0
3063,1.044145,[O-]C(=O)CNc1cc(ccc1Cl)C(=O)[O-].[Zn],37,5.0
3064,2.679296,[O-]C(=O)Cn1nnc(n1)c1ccncc1.[Zn],32,4.0
3065,3.814887,[O-]C(=O)Cn1cnnn1.[Zn],22,4.0
3066,2.461581,[O-]C(=O)CN1C=CC(=C2C1=CC=C[CH]2)[O].[O-]C(=O)CN1C=CC(=C2[C]1C=CC=C2)[O].[O-]C(=O)Cn1ccc(=O)c2c1cccc2.[Sm],106,4.0
3067,2.149731,[O-]C(=O)CN1C(=O)C=CC1=O.[Sn],29,4.0
3068,2.208586,[O-]C(=O)CN1[CH]C=C(C=C1)C(=O)[O-].[Zn],39,4.0
3069,2.222416,[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-].[Zn],50,4.0
3070,3.547816,[O-]C(=O)CN(C1=N[C](NC(=N1)NC(C(=O)[O-])C)NC(C(=O)[O-])C)CC(=O)[O-].[Tb],72,4.0
3071,1.407433,[O-]C(=O)CCSCCC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,50,5.0
3072,4.300772,[O-]C(=O)CCP(=O)(c1ccccc1)[O].[Zn],34,4.0
3073,4.002985,[O-]C(=O)CCP(=O)([O])[O].[Pb],29,4.0
3074,3.316726,[O-]C(=O)CCn1cnc2c1nc(N)[nH]c2=O.[Sn],37,4.0
3075,3.18178,[O-]C(=O)CCN1C=NC2=N[C](NC(=O)[C]12)N.[O-]C(=O)CCN1[CH]N=C2[C]1C(=O)NC(=N2)N.[Sn],81,4.0
3076,3.494299,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-].[Zn].c1cc(nc(c1)n1cncc1)n1cncc1,87,4.0
3077,1.54719,[O-]C(=O)CCN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)CCC(=O)[O-].[O-]C(=O)c1cccc(c1)C(=O)[O-].[Zn],86,4.0
3078,4.41177,[O-]C(=O)CCl.[Sn],17,4.0
3079,2.943835,[O-]C(=O)CCCCCCCC(=O)[O-].[Zn].n1ccc(cc1)Cn1cnc2c1cccc2,55,4.0
3080,1.980634,[O-]C(=O)CCCCCCCC(=O)[O-].[O][U][O],35,3.0
3081,2.149368,[O-]C(=O)CCCCCCCC(=O)[O-].[O][U][O],35,3.0
3082,4.989886,[O-]C(=O)CCCCCCC(=O)[O-].[Zn],29,3.0
3083,4.793933,[O-]C(=O)CCCCCCC(=O)[O-].[Sr],29,3.0
3084,3.122165,[O-]C(=O)CCCCCC(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,57,4.0
3085,2.106366,[O-]C(=O)CCCCC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,49,4.0
3086,4.875313,[O-]C(=O)CCCCC(=O)[O-].[Zn],27,3.0
3087,1.886614,[O-]C(=O)CCCCC(=O)[O-].[Zn],27,3.0
3088,3.618385,[O-]C(=O)CCCCC(=O)[O-].[O-]C(=O)c1cccnc1.[Pr],45,4.0
3089,2.507743,[O-]C(=O)CCCCC(=O)[O-].[O][U][O],32,3.0
3090,2.19408,[O-]C(=O)CCCCC(=O)[O-].[O][U][O],32,3.0
3091,4.806269,[O-]C(=O)CCCC1=NN=N[N]1.[Zn],28,4.0
3092,3.185928,[O-]C(=O)CCCC(=O)[O-].[Zn][Zn],30,3.0
3093,2.964116,[O-]C(=O)CCCC(=O)[O-].[Zn].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,74,4.0
3094,2.219976,[O-]C(=O)CCCC(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,45,4.0
3095,3.4813,[O-]C(=O)CCCC(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,55,4.0
3096,3.648954,[O-]C(=O)CCCC(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,55,4.0
3097,2.17895,[O-]C(=O)CCCC(=O)[O-].[Pb],26,3.0
3098,2.515812,[O-]C(=O)CCCC(=O)[O-].[O][U][O],31,3.0
3099,1.975527,[O-]C(=O)CCCC(=O)[O-].[O][U][O],31,3.0
3100,2.234282,[O-]C(=O)CCC1=NN=N[N]1.[Zn].n1ccc(cc1)c1ccncc1,46,4.0
3101,4.828986,[O-]C(=O)CCC1=NN=N[N]1.[Zn],27,4.0
3102,2.352147,[O-]C(=O)CCC(=O)[O-].[Zn],25,3.0
3103,4.790784,[O-]C(=O)CCC(=O)[O-].[Zn],25,3.0
3104,3.859051,[O-]C(=O)CCC(=O)[O-].[Zn],25,3.0
3105,3.273202,[O-]C(=O)CCC(=O)[O-].[Zn],25,3.0
3106,4.829888,[O-]C(=O)CCC(=O)[O-].[Zn],25,3.0
3107,2.903909,[O-]C(=O)CCC(=O)[O-].[Pb],25,3.0
3108,2.553546,[O-]C(=O)CCC(=O)[O-].[O-]C(=O)c1ccncc1.[Zn][Zn],47,4.0
3109,2.396508,[O-]C(=O)CCC(=O)[O-].[O-]C(=O)c1ccccc1c1nc2c([nH]1)c1cccnc1c1c2cccn1.[Tb],73,4.0
3110,2.217046,[O-]C(=O)CCC(=O)[O-].[O][U][O],30,3.0
3111,1.633998,[O-]C(=O)CCC(=O)[O-].[O][U][O],30,3.0
3112,2.592452,[O-]C(=O)Cc1ccccc1N(=O)=O.[Sn],30,4.0
3113,2.778388,[O-]C(=O)Cc1ccccc1CC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1,54,4.0
3114,1.582604,[O-]C(=O)Cc1ccccc1CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,55,4.0
3115,3.189137,[O-]C(=O)Cc1ccccc1CC(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)c1ccc(cc1)Cn1cncc1,72,4.0
3116,2.744507,[O-]C(=O)Cc1ccccc1C(=O)[O-].[Zn][Zn].c1ccc(cn1)CN1CCN(CC1)Cc1cccnc1,67,4.0
3117,2.046191,[O-]C(=O)Cc1ccccc1C(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,54,4.0
3118,2.914559,[O-]C(=O)Cc1cccc(c1)CC(=O)[O-].[Zn].n1ccc(cc1)Cn1cnc2c1cccc2,60,4.0
3119,2.971058,[O-]C(=O)Cc1cccc(c1)CC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1,56,4.0
3120,1.804541,[O-]C(=O)Cc1cccc(c1)CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,57,4.0
3121,1.923018,[O-]C(=O)Cc1cccc(c1)CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1,70,4.0
3122,3.753817,[O-]C(=O)Cc1ccc(nc1)Cl.[Sn],27,5.0
3123,4.05074,[O-]C(=O)Cc1ccc(cc1)Cl.[Sn],27,4.0
3124,1.225101,[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[Zn][Zn].n1ccc(cc1)[N][N]c1ccncc1,64,4.0
3125,2.354589,[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,54,4.0
3126,1.469637,[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1,70,4.0
3127,3.720533,[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,64,4.0
3128,3.720483,[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[Zn],35,3.0
3129,1.504096,[O-]C(=O)Cc1cc(O)c(cc1O)CC(=O)[O-].[Zn],39,3.0
3130,1.553464,[O-]C(=O)Cc1cc(CC(=O)[O-])cc(c1)CC(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,69,4.0
3131,1.003776,[O-]C(=O)CC12CC3CC(C1)CC(C2)(C3)CC(=O)[O-].[O][U][O],52,3.0
3132,2.61388,[O-]C(=O)CC1=NN=N[N]1.[Zn].n1ccc(cc1)c1ccncc1,45,4.0
3133,4.569472,[O-]C(=O)CC=C.[Zn],18,3.0
3134,3.102946,[O-]C(=O)CC(c1cccnc1)N.[Zn],27,4.0
3135,2.833338,[O-]C(=O)CC(C(=O)O)NS(=O)(=O)c1cccnc1.[Zn],42,5.0
3136,2.254143,[O-]C(=O)CC(C(=O)[O-])O.[Zn],28,3.0
3137,2.025754,[O-]C(=O)CC(C(=O)[O-])O.[Zn],28,3.0
3138,2.317601,[O-]C(=O)CC(C(=O)[O-])O.[Zn],28,3.0
3139,2.917811,[O-]C(=O)CC(C(=O)[O-])N.[Zn],28,4.0
3140,2.423582,[O-]C(=O)CC(C(=O)[O-])(O)C.[O][U][O],36,3.0
3141,3.902977,[O-]C(=O)CC(C(=O)[O-])(CC(=O)O)O.[Pb],37,3.0
3142,2.85246,[O-]C(=O)CC(C(=O)[O-])(C)C.[Zn].n1ccc(cc1)CN1CCN(CC1)Cc1ccncc1,62,4.0
3143,0.564699,[O-]C(=O)CC(C(=O)[O-])([O])C.[O][U][O],38,3.0
3144,2.433394,[O-]C(=O)CC(=CC(=O)O)C(=O)[O-].[Zn],35,3.0
3145,3.455768,[O-]C(=O)CC(=C)C(=O)[O-].[Zn],29,3.0
3146,2.390785,[O-]C(=O)CC#N.[Zn].n1ccc(cc1)C=Cc1ccncc1,40,4.0
3147,2.031436,[O-]C(=O)c1sc2c(c1)cc1c(c2)sc(c1)C(=O)[O-].[Zn][Zn],51,4.0
